v(v_in),v(out),v(c1),v(c2),v(tail)
4.411999999999736133e+00,4.968095212714548126e+00,3.732384821293834420e+00,4.999999964715127199e+00,3.722857823585606685e+00
4.413999999999735913e+00,4.968043080003629264e+00,3.734307671379821780e+00,4.999999964715127199e+00,3.724793951869273201e+00
4.415999999999735692e+00,4.967990717058090588e+00,3.736230642592003992e+00,4.999999964715127199e+00,3.726730150510012329e+00
4.417999999999735472e+00,4.967938122257210765e+00,3.738153734416377993e+00,4.999999964715127199e+00,3.728666419283181543e+00
4.419999999999735252e+00,4.967885293963876236e+00,3.740076946345598063e+00,4.999999964715127199e+00,3.730602757968390915e+00
4.421999999999735032e+00,4.967832230524575010e+00,3.742000277872520098e+00,4.999999964715127199e+00,3.732539166343411541e+00
4.423999999999734811e+00,4.967778930269124871e+00,3.743923728495003544e+00,4.999999964715127199e+00,3.734475644188888666e+00
4.425999999999734591e+00,4.967725391510308341e+00,3.745847297713850388e+00,4.999999964715128087e+00,3.736412191286121676e+00
4.427999999999734371e+00,4.967671612543737680e+00,3.747770985031903201e+00,4.999999964715128087e+00,3.738348807416625341e+00
4.429999999999734150e+00,4.967617591647790931e+00,3.749694789955903662e+00,4.999999964715128087e+00,3.740285492363485620e+00
4.431999999999733930e+00,4.967563327083225566e+00,3.751618711996185240e+00,4.999999964715128087e+00,3.742222245911305922e+00
4.433999999999733710e+00,4.967508817093013285e+00,3.753542750664726313e+00,4.999999964715128087e+00,3.744159067844497812e+00
4.435999999999733490e+00,4.967454059902078001e+00,3.755466905478220596e+00,4.999999964715128087e+00,3.746095957949909128e+00
4.437999999999733269e+00,4.967399053716652801e+00,3.757391175953963991e+00,4.999999964715128087e+00,3.748032916013245952e+00
4.439999999999733049e+00,4.967343796725204541e+00,3.759315561615215628e+00,4.999999964715128087e+00,3.749969941823832364e+00
4.441999999999732829e+00,4.967288287096819133e+00,3.761240061986165450e+00,4.999999964715128087e+00,3.751907035170236604e+00
4.443999999999732609e+00,4.967232522981388065e+00,3.763164676594194624e+00,4.999999964715128087e+00,3.753844195842187315e+00
4.445999999999732388e+00,4.967176502509826896e+00,3.765089404970423992e+00,4.999999964715128087e+00,3.755781423631128213e+00
4.447999999999732168e+00,4.967120223793572542e+00,3.767014246648060283e+00,4.999999964715128087e+00,3.757718718328712182e+00
4.449999999999731948e+00,4.967063684923997968e+00,3.768939201162816222e+00,4.999999964715128087e+00,3.759656079727328848e+00
4.451999999999731727e+00,4.967006883972064024e+00,3.770864268055119428e+00,4.999999964715128087e+00,3.761593507621882271e+00
4.453999999999731507e+00,4.966949818989054855e+00,3.772789446865261187e+00,4.999999964715128087e+00,3.763531001805726195e+00
4.455999999999731287e+00,4.966892488004999606e+00,3.774714737139407195e+00,4.999999964715128087e+00,3.765468562075686698e+00
4.457999999999731067e+00,4.966834889029055233e+00,3.776640138423779547e+00,4.999999964715128087e+00,3.767406188227362840e+00
4.459999999999730846e+00,4.966777020049139679e+00,3.778565650269627874e+00,4.999999964715127199e+00,3.769343880059177199e+00
4.461999999999730626e+00,4.966718879031952305e+00,3.780491272228955424e+00,4.999999964715127199e+00,3.771281637368595785e+00
4.463999999999730406e+00,4.966660463921517277e+00,3.782417003858681515e+00,4.999999964715127199e+00,3.773219459956302924e+00
4.465999999999730186e+00,4.966601772640676593e+00,3.784342844715942622e+00,4.999999964715127199e+00,3.775157347621367787e+00
4.467999999999729965e+00,4.966542803089278202e+00,3.786268794362612322e+00,4.999999964715127199e+00,3.777095300165809633e+00
4.469999999999729745e+00,4.966483553144338536e+00,3.788194852361353337e+00,4.999999964715127199e+00,3.779033317390750213e+00
4.471999999999729525e+00,4.966424020659527372e+00,3.790121018279736020e+00,4.999999964715127199e+00,3.780971399100490515e+00
4.473999999999729305e+00,4.966364203465547966e+00,3.792047291684540689e+00,4.999999964715127199e+00,3.782909545096989401e+00
4.475999999999729084e+00,4.966304099369293290e+00,3.793973672149118403e+00,4.999999964715127199e+00,3.784847755186654616e+00
4.477999999999728864e+00,4.966243706153332660e+00,3.795900159246248240e+00,4.999999964715127199e+00,3.786786029174145529e+00
4.479999999999728644e+00,4.966183021575523604e+00,3.797826752552839746e+00,4.999999964715127199e+00,3.788724366866246029e+00
4.481999999999728423e+00,4.966122043369304073e+00,3.799753451647954972e+00,4.999999964715127199e+00,3.790662768070395927e+00
4.483999999999728203e+00,4.966060769242742978e+00,3.801680256113172618e+00,4.999999964715127199e+00,3.792601232594827732e+00
4.485999999999727983e+00,4.965999196877982413e+00,3.803607165531076362e+00,4.999999964715127199e+00,3.794539760247411575e+00
4.487999999999727763e+00,4.965937323932234193e+00,3.805534179490284608e+00,4.999999964715127199e+00,3.796478350840077898e+00
4.489999999999727542e+00,4.965875148035285847e+00,3.807461297578016435e+00,4.999999964715127199e+00,3.798417004182020662e+00
4.491999999999727322e+00,4.965812666790736074e+00,3.809388519385757732e+00,4.999999964715127199e+00,3.800355720085115241e+00
4.493999999999727102e+00,4.965749877775044396e+00,3.811315844508685657e+00,4.999999964715127199e+00,3.802294498363088415e+00
4.495999999999726882e+00,4.965686778537057755e+00,3.813243272540302264e+00,4.999999964715127199e+00,3.804233338826974453e+00
4.497999999999726661e+00,4.965623366597974098e+00,3.815170803081138651e+00,4.999999964715127199e+00,3.806172241292804959e+00
4.499999999999726441e+00,4.965559639450527918e+00,3.817098435730923001e+00,4.999999964715127199e+00,3.808111205574578051e+00
4.501999999999726221e+00,4.965495594558491987e+00,3.819026170091936567e+00,4.999999964715127199e+00,3.810050231487263517e+00
4.503999999999726001e+00,4.965431229356260801e+00,3.820954005771805218e+00,4.999999964715127199e+00,3.811989318849523745e+00
4.505999999999725780e+00,4.965366541249585985e+00,3.822881942376028519e+00,4.999999964715127199e+00,3.813928467476696227e+00
4.507999999999725560e+00,4.965301527613240395e+00,3.824809979515950698e+00,4.999999964715127199e+00,3.815867677188216067e+00
4.509999999999725340e+00,4.965236185791696677e+00,3.826738116802792966e+00,4.999999964715127199e+00,3.817806947802227402e+00
4.511999999999725119e+00,4.965170513098279947e+00,3.828666353851476245e+00,4.999999964715127199e+00,3.819746279138912293e+00
4.513999999999724899e+00,4.965104506815006147e+00,3.830594690278104952e+00,4.999999964715127199e+00,3.821685671018357766e+00
4.515999999999724679e+00,4.965038164192391079e+00,3.832523125701907230e+00,4.999999964715127199e+00,3.823625123262198944e+00
4.517999999999724459e+00,4.964971482447078088e+00,3.834451659744488428e+00,4.999999964715128087e+00,3.825564635693121218e+00
4.519999999999724238e+00,4.964904458764610951e+00,3.836380292028789718e+00,4.999999964715128087e+00,3.827504208133724273e+00
4.521999999999724018e+00,4.964837090295529443e+00,3.838309022178431729e+00,4.999999964715128087e+00,3.829443840406184574e+00
4.523999999999723798e+00,4.964769374157290471e+00,3.840237849823064931e+00,4.999999964715128087e+00,3.831383532336820164e+00
4.525999999999723578e+00,4.964701307432272337e+00,3.842166774591661227e+00,4.999999964715128087e+00,3.833323283750291743e+00
4.527999999999723357e+00,4.964632887167970132e+00,3.844095796115392982e+00,4.999999964715128087e+00,3.835263094472052714e+00
4.529999999999723137e+00,4.964564110376485040e+00,3.846024914028710828e+00,4.999999964715128087e+00,3.837202964329375909e+00
4.531999999999722917e+00,4.964494974033105912e+00,3.847954127966954019e+00,4.999999964715128087e+00,3.839142893149295688e+00
4.533999999999722696e+00,4.964425475077021588e+00,3.849883437568482059e+00,4.999999964715127199e+00,3.841082880760390950e+00
4.535999999999722476e+00,4.964355610410065900e+00,3.851812842472734033e+00,4.999999964715127199e+00,3.843022926991148669e+00
4.537999999999722256e+00,4.964285376894856050e+00,3.853742342323220438e+00,4.999999964715127199e+00,3.844963031672592013e+00
4.539999999999722036e+00,4.964214771357276845e+00,3.855671936761599472e+00,4.999999964715127199e+00,3.846903194632988132e+00
4.541999999999721815e+00,4.964143790582617122e+00,3.857601625435626236e+00,4.999999964715127199e+00,3.848843415705174298e+00
4.543999999999721595e+00,4.964072431316827405e+00,3.859531407992451424e+00,4.999999964715127199e+00,3.850783694720183892e+00
4.545999999999721375e+00,4.964000690265828908e+00,3.861461284082128742e+00,4.999999964715127199e+00,3.852724031510750269e+00
4.547999999999721155e+00,4.963928564093156304e+00,3.863391253356915467e+00,4.999999964715127199e+00,3.854664425910481196e+00
4.549999999999720934e+00,4.963856049421787375e+00,3.865321315470705343e+00,4.999999964715127199e+00,3.856604877753526228e+00
4.551999999999720714e+00,4.963783142831528217e+00,3.867251470079137388e+00,4.999999964715127199e+00,3.858545386874395522e+00
4.553999999999720494e+00,4.963709840858936850e+00,3.869181716839408924e+00,4.999999964715127199e+00,3.860485953108214296e+00
4.555999999999720274e+00,4.963636139997158025e+00,3.871112055411552344e+00,4.999999964715127199e+00,3.862426576291466684e+00
4.557999999999720053e+00,4.963562036693582868e+00,3.873042485457296014e+00,4.999999964715127199e+00,3.864367256261302064e+00
4.559999999999719833e+00,4.963487527351115425e+00,3.874973006638589901e+00,4.999999964715127199e+00,3.866307992853960318e+00
4.561999999999719613e+00,4.963412608326539299e+00,3.876903618623079861e+00,4.999999964715127199e+00,3.868248785909974341e+00
4.563999999999719392e+00,4.963337275928832781e+00,3.878834321076066072e+00,4.999999964715127199e+00,3.870189635266659156e+00
4.565999999999719172e+00,4.963261526419924685e+00,3.880765113666448496e+00,4.999999964715127199e+00,3.872130540763706996e+00
4.567999999999718952e+00,4.963185356012400185e+00,3.882695996066252597e+00,4.999999964715127199e+00,3.874071502242633525e+00
4.569999999999718732e+00,4.963108760870711400e+00,3.884626967944813547e+00,4.999999964715127199e+00,3.876012519541538026e+00
4.571999999999718511e+00,4.963031737107115759e+00,3.886558028980835910e+00,4.999999964715127199e+00,3.877953592506077740e+00
4.573999999999718291e+00,4.962954280784622085e+00,3.888489178846305627e+00,4.999999964715127199e+00,3.879894720974959910e+00
4.575999999999718071e+00,4.962876387912878329e+00,3.890420417221309268e+00,4.999999964715127199e+00,3.881835904793102809e+00
4.577999999999717851e+00,4.962798054449261365e+00,3.892351743785389395e+00,4.999999964715127199e+00,3.883777143804295395e+00
4.579999999999717630e+00,4.962719276297016258e+00,3.894283158217937135e+00,4.999999964715127199e+00,3.885718437850979701e+00
4.581999999999717410e+00,4.962640049304591905e+00,3.896214660204853075e+00,4.999999964715127199e+00,3.887659786780767845e+00
4.583999999999717190e+00,4.962560369264660487e+00,3.898146249428842580e+00,4.999999964715128087e+00,3.889601190437400824e+00
4.585999999999716970e+00,4.962480231913129813e+00,3.900077925576530991e+00,4.999999964715128087e+00,3.891542648667386306e+00
4.587999999999716749e+00,4.962399632927954052e+00,3.902009688337150006e+00,4.999999964715128087e+00,3.893484161318488290e+00
4.589999999999716529e+00,4.962318567928734936e+00,3.903941537399528094e+00,4.999999964715128087e+00,3.895425728237511098e+00
4.591999999999716309e+00,4.962237032474412501e+00,3.905873472455488660e+00,4.999999964715128087e+00,3.897367349272774728e+00
4.593999999999716088e+00,4.962155022063399201e+00,3.907805493197204161e+00,4.999999964715128087e+00,3.899309024272403779e+00
4.595999999999715868e+00,4.962072532132073555e+00,3.909737599321208457e+00,4.999999964715128087e+00,3.901250753087277534e+00
4.597999999999715648e+00,4.961989558053513605e+00,3.911669790522067647e+00,4.999999964715128087e+00,3.903192535565930044e+00
4.599999999999715428e+00,4.961906095136627393e+00,3.913602066499763055e+00,4.999999964715128087e+00,3.905134371560741613e+00
4.601999999999715207e+00,4.961822138624182088e+00,3.915534426952047564e+00,4.999999964715128087e+00,3.907076260921422239e+00
4.603999999999714987e+00,4.961737683692954093e+00,3.917466871581433807e+00,4.999999964715128087e+00,3.909018203500992605e+00
4.605999999999714767e+00,4.961652725451124013e+00,3.919399400090608943e+00,4.999999964715128087e+00,3.910960199151870764e+00
4.607999999999714547e+00,4.961567258937917835e+00,3.921332012183049276e+00,4.999999964715128087e+00,3.912902247726453897e+00
4.609999999999714326e+00,4.961481279121610299e+00,3.923264707566060050e+00,4.999999964715128087e+00,3.914844349079742436e+00
4.611999999999714106e+00,4.961394780899448520e+00,3.925197485945705722e+00,4.999999964715128087e+00,3.916786503064762837e+00
4.613999999999713886e+00,4.961307759094003345e+00,3.927130347031794866e+00,4.999999964715128087e+00,3.918728709537161237e+00
4.615999999999713665e+00,4.961220208454895975e+00,3.929063290534844377e+00,4.999999964715128087e+00,3.920670968352491403e+00
4.617999999999713445e+00,4.961132123654581783e+00,3.930996316166929461e+00,4.999999964715128087e+00,3.922613279366849337e+00
4.619999999999713225e+00,4.961043499287599801e+00,3.932929423641649436e+00,4.999999964715128087e+00,3.924555642437014935e+00
4.621999999999713005e+00,4.960954329870911117e+00,3.934862612674833837e+00,4.999999964715128087e+00,3.926498057420999999e+00
4.623999999999712784e+00,4.960864609839434891e+00,3.936795882981662942e+00,4.999999964715128087e+00,3.928440524175446757e+00
4.625999999999712564e+00,4.960774333547107950e+00,3.938729234280963887e+00,4.999999964715128087e+00,3.930383042559508322e+00
4.627999999999712344e+00,4.960683495263468856e+00,3.940662666293004879e+00,4.999999964715128087e+00,3.932325612432975070e+00
4.629999999999712124e+00,4.960592089173008645e+00,3.942596178737042045e+00,4.999999964715128087e+00,3.934268233653927194e+00
4.631999999999711903e+00,4.960500109372947719e+00,3.944529771337617063e+00,4.999999964715128087e+00,3.936210906084461225e+00
4.633999999999711683e+00,4.960407549872037691e+00,3.946463443816493832e+00,4.999999964715127199e+00,3.938153629583461157e+00
4.635999999999711463e+00,4.960314404588201498e+00,3.948397195900767986e+00,4.999999964715127199e+00,3.940096404014003628e+00
4.637999999999711243e+00,4.960220667346836976e+00,3.950331027316567933e+00,4.999999964715127199e+00,3.942039229237314313e+00
4.639999999999711022e+00,4.960126331879576966e+00,3.952264937791299726e+00,4.999999964715127199e+00,3.943982105115354297e+00
4.641999999999710802e+00,4.960031391821562607e+00,3.954198927055766699e+00,4.999999964715127199e+00,3.945925031512240722e+00
4.643999999999710582e+00,4.959935840710270050e+00,3.956132994840460881e+00,4.999999964715127199e+00,3.947868008291245179e+00
4.645999999999710361e+00,4.959839671982903653e+00,3.958067140877772783e+00,4.999999964715127199e+00,3.949811035316566965e+00
4.647999999999710141e+00,4.959742878974402025e+00,3.960001364900950449e+00,4.999999964715127199e+00,3.951754112452488421e+00
4.649999999999709921e+00,4.959645454915745155e+00,3.961935666645119092e+00,4.999999964715127199e+00,3.953697239564374577e+00
4.651999999999709701e+00,4.959547392930693022e+00,3.963870045847409873e+00,4.999999964715127199e+00,3.955640416518673597e+00
4.653999999999709480e+00,4.959448686035569764e+00,3.965804502245462881e+00,4.999999964715127199e+00,3.957583643181621813e+00
4.655999999999709260e+00,4.959349327134860097e+00,3.967739035578066620e+00,4.999999964715127199e+00,3.959526919419867230e+00
4.657999999999709040e+00,4.959249309020857588e+00,3.969673645585097166e+00,4.999999964715127199e+00,3.961470245100330079e+00
4.659999999999708820e+00,4.959148624368945768e+00,3.971608332009400666e+00,4.999999964715128087e+00,3.963413620091895240e+00
4.661999999999708599e+00,4.959047265737110521e+00,3.973543094593614988e+00,4.999999964715128087e+00,3.965357044262801001e+00
4.663999999999708379e+00,4.958945225563244463e+00,3.975477933081892346e+00,4.999999964715128087e+00,3.967300517481743949e+00
4.665999999999708159e+00,4.958842496160561275e+00,3.977412847220091141e+00,4.999999964715128087e+00,3.969244039618619713e+00
