time,v(v_in),v(out)
1.850000000000001081e-07,2.300000000000000266e+00,5.010139852314896318e-08
1.900000000000001132e-07,2.300000000000000266e+00,5.010220904229580079e-08
1.950000000000001182e-07,2.300000000000000266e+00,5.010298513378274668e-08
2.000000000000001233e-07,2.300000000000000266e+00,5.010372838843323171e-08
2.050000000000001284e-07,2.300000000000000266e+00,5.010444602627232804e-08
2.100000000000001334e-07,2.300000000000000266e+00,5.010514359488979443e-08
2.150000000000001385e-07,2.300000000000000266e+00,5.010581546511366219e-08
2.200000000000001436e-07,2.300000000000000266e+00,5.010646024997107593e-08
2.250000000000001486e-07,2.300000000000000266e+00,5.010707998913849550e-08
2.300000000000001537e-07,2.300000000000000266e+00,5.010767965911352101e-08
2.350000000000001588e-07,2.300000000000000266e+00,5.010826611277194813e-08
2.400000000000001374e-07,2.300000000000000266e+00,5.010872019930643458e-08
2.450000000000001424e-07,2.300000000000000266e+00,5.010894120548661292e-08
2.500000000000001475e-07,2.300000000000000266e+00,5.010914030684425017e-08
2.550000000000001526e-07,2.300000000000000266e+00,5.010944444528879858e-08
2.600000000000001576e-07,2.300000000000000266e+00,5.010973573453736493e-08
2.650000000000001627e-07,2.300000000000000266e+00,5.011004207562676449e-08
2.700000000000001678e-07,2.300000000000000266e+00,5.011043322146242108e-08
2.750000000000001728e-07,2.300000000000000266e+00,5.011081637227220994e-08
2.800000000000001779e-07,2.300000000000000266e+00,5.011118406325447194e-08
2.850000000000001830e-07,2.300000000000000266e+00,5.011159156635186880e-08
2.900000000000001880e-07,2.300000000000000266e+00,5.011199862074767025e-08
2.950000000000001931e-07,2.300000000000000266e+00,5.011238030307844145e-08
3.000000000000001982e-07,2.300000000000000266e+00,5.011277512014393861e-08
3.050000000000002033e-07,2.300000000000000266e+00,5.011317205834709236e-08
3.100000000000002083e-07,2.300000000000000266e+00,5.011355276169204591e-08
3.150000000000002134e-07,2.300000000000000266e+00,5.011393171101973422e-08
3.200000000000002185e-07,2.300000000000000266e+00,5.011429593476002323e-08
3.250000000000002235e-07,2.300000000000000266e+00,5.011463552059977878e-08
3.300000000000002286e-07,2.300000000000000266e+00,5.011497824740049189e-08
3.350000000000002337e-07,2.300000000000000266e+00,5.011532864295784960e-08
3.400000000000002387e-07,2.300000000000000266e+00,5.011565329933038131e-08
3.450000000000002438e-07,2.300000000000000266e+00,5.011595711145005386e-08
3.500000000000002489e-07,2.300000000000000266e+00,5.011625766028174630e-08
3.550000000000002539e-07,2.300000000000000266e+00,5.011654674681411882e-08
3.600000000000002590e-07,2.300000000000000266e+00,5.011671158365154158e-08
3.650000000000002641e-07,2.300000000000000266e+00,5.011667495323821307e-08
3.700000000000002691e-07,2.300000000000000266e+00,5.011662800267516686e-08
3.750000000000002742e-07,2.300000000000000266e+00,5.011669371713486243e-08
3.800000000000002793e-07,2.300000000000000266e+00,5.011674943777553952e-08
3.850000000000002843e-07,2.300000000000000266e+00,5.011681580489333139e-08
3.900000000000002894e-07,2.300000000000000266e+00,5.011697407436283862e-08
3.950000000000002945e-07,2.300000000000000266e+00,5.011714980242442947e-08
4.000000000000002995e-07,2.300000000000000266e+00,5.011732083950927055e-08
4.050000000000003046e-07,2.300000000000000266e+00,5.011753695076124735e-08
4.100000000000003097e-07,2.300000000000000266e+00,5.011775873197674448e-08
4.150000000000003147e-07,2.300000000000000266e+00,5.011796125979236682e-08
4.200000000000003198e-07,2.300000000000000266e+00,5.011817423005454724e-08
4.250000000000003249e-07,2.300000000000000266e+00,5.011838613979439353e-08
4.300000000000003299e-07,2.300000000000000266e+00,5.011856876155277270e-08
4.350000000000003350e-07,2.300000000000000266e+00,5.011875358603056839e-08
4.400000000000003401e-07,2.300000000000000266e+00,5.011896455760461691e-08
4.450000000000003451e-07,2.300000000000000266e+00,5.011917793585391448e-08
4.500000000000003502e-07,2.300000000000000266e+00,5.011938168740328789e-08
4.550000000000003553e-07,2.300000000000000266e+00,5.011956936725870228e-08
4.600000000000003603e-07,2.300000000000000266e+00,5.011974015959817090e-08
4.650000000000003654e-07,2.300000000000000266e+00,5.011992106813086294e-08
4.700000000000003705e-07,2.300000000000000266e+00,5.012010254773913695e-08
4.750000000000003756e-07,2.300000000000000266e+00,5.012026807802684293e-08
4.800000000000003806e-07,2.300000000000000266e+00,5.012043332277681748e-08
4.850000000000003327e-07,2.300000000000000266e+00,5.012058734997398278e-08
4.900000000000002849e-07,2.300000000000000266e+00,5.012074357989069695e-08
4.950000000000002370e-07,2.300000000000000266e+00,5.012090486790410223e-08
5.000000000000001891e-07,2.300000000000000266e+00,5.012105379621385857e-08
5.050000000000001413e-07,2.300000000000000266e+00,5.012118510276778642e-08
5.100000000000000934e-07,2.300000000000000266e+00,5.012129907310357751e-08
5.150000000000000455e-07,2.300000000000000266e+00,5.012140525233900564e-08
5.199999999999999976e-07,2.300000000000000266e+00,5.012151249214311647e-08
5.249999999999999498e-07,2.300000000000000266e+00,5.012161177768253051e-08
5.299999999999999019e-07,2.300000000000000266e+00,5.012171718188720588e-08
5.349999999999998540e-07,2.300000000000000266e+00,5.012183804591942795e-08
5.399999999999998062e-07,2.300000000000000266e+00,5.012196201007549484e-08
5.449999999999997583e-07,2.300000000000000266e+00,5.012208246619687243e-08
5.499999999999997104e-07,2.300000000000000266e+00,5.012219517200900194e-08
5.549999999999996625e-07,2.300000000000000266e+00,5.012229282590469393e-08
5.599999999999996147e-07,2.300000000000000266e+00,5.012237828326105094e-08
5.649999999999995668e-07,2.300000000000000266e+00,5.012246896187841966e-08
5.699999999999995189e-07,2.300000000000000266e+00,5.012255764173192645e-08
5.749999999999994711e-07,2.300000000000000266e+00,5.012264652554096136e-08
5.799999999999994232e-07,2.300000000000000266e+00,5.012273186052420532e-08
5.849999999999993753e-07,2.300000000000000266e+00,5.012281548228123936e-08
5.899999999999993274e-07,2.300000000000000266e+00,5.012289396435951795e-08
5.949999999999992796e-07,2.300000000000000266e+00,5.012295356015781678e-08
5.999999999999992317e-07,2.300000000000000266e+00,5.012301246250735440e-08
6.049999999999991838e-07,2.300000000000000266e+00,5.012307952307726253e-08
6.099999999999991360e-07,2.300000000000000266e+00,5.012314519674978720e-08
6.149999999999990881e-07,2.300000000000000266e+00,5.012320797417874161e-08
6.199999999999990402e-07,2.300000000000000266e+00,5.012327091481819313e-08
6.249999999999989923e-07,2.300000000000000266e+00,5.012332973558575244e-08
6.299999999999989445e-07,2.300000000000000266e+00,5.012338317192791989e-08
6.349999999999988966e-07,2.300000000000000266e+00,5.012343958602049486e-08
6.399999999999988487e-07,2.300000000000000266e+00,5.012349697909956245e-08
6.449999999999988008e-07,2.300000000000000266e+00,5.012355775784008056e-08
6.499999999999987530e-07,2.300000000000000266e+00,5.012361996426920288e-08
6.549999999999987051e-07,2.300000000000000266e+00,5.012367409406029698e-08
6.599999999999986572e-07,2.300000000000000266e+00,5.012372581717638026e-08
6.649999999999986094e-07,2.300000000000000266e+00,5.012377048343191710e-08
6.699999999999985615e-07,2.300000000000000266e+00,5.012380788887138602e-08
6.749999999999985136e-07,2.300000000000000266e+00,5.012384651804387146e-08
6.799999999999984657e-07,2.300000000000000266e+00,5.012388996056641163e-08
6.849999999999984179e-07,2.300000000000000266e+00,5.012392969109876084e-08
6.899999999999983700e-07,2.300000000000000266e+00,5.012396889134676209e-08
6.949999999999983221e-07,2.300000000000000266e+00,5.012400719419056665e-08
6.999999999999982743e-07,2.300000000000000266e+00,5.012404272323948521e-08
7.049999999999982264e-07,2.300000000000000266e+00,5.012407739567526904e-08
7.099999999999981785e-07,2.300000000000000266e+00,5.012411573931023481e-08
7.149999999999981306e-07,2.300000000000000266e+00,5.012415110519482616e-08
7.199999999999980828e-07,2.300000000000000266e+00,5.012418182089384220e-08
7.249999999999980349e-07,2.300000000000000266e+00,5.012420772324286307e-08
7.299999999999979870e-07,2.300000000000000266e+00,5.012422852670421690e-08
7.349999999999979392e-07,2.300000000000000266e+00,5.012424202855838791e-08
7.399999999999978913e-07,2.300000000000000266e+00,5.012425471459052583e-08
7.449999999999978434e-07,2.300000000000000266e+00,5.012428412497428894e-08
7.499999999999977955e-07,2.300000000000000266e+00,5.012431174054969178e-08
7.549999999999977477e-07,2.300000000000000266e+00,5.012434429184836165e-08
7.599999999999976998e-07,2.300000000000000266e+00,5.012438585798047720e-08
7.649999999999976519e-07,2.300000000000000266e+00,5.012443484809314009e-08
7.699999999999976041e-07,2.300000000000000266e+00,5.012448143153083849e-08
7.749999999999975562e-07,2.300000000000000266e+00,5.012450941422624885e-08
7.799999999999975083e-07,2.300000000000000266e+00,5.012452348715596875e-08
7.849999999999974604e-07,2.300000000000000266e+00,5.012453176774926701e-08
7.899999999999974126e-07,2.300000000000000266e+00,5.012454478011036375e-08
7.949999999999973647e-07,2.300000000000000266e+00,5.012456521645196813e-08
7.999999999999973168e-07,2.300000000000000266e+00,5.012458765155758003e-08
8.049999999999972689e-07,2.300000000000000266e+00,5.012460494698440999e-08
8.099999999999972211e-07,2.300000000000000266e+00,5.012461363548879097e-08
8.149999999999971732e-07,2.300000000000000266e+00,5.012462122263342729e-08
8.199999999999971253e-07,2.300000000000000266e+00,5.012463158357296947e-08
8.249999999999970775e-07,2.300000000000000266e+00,5.012464280112567284e-08
8.299999999999970296e-07,2.300000000000000266e+00,5.012466209531647723e-08
8.349999999999969817e-07,2.300000000000000266e+00,5.012467865650351051e-08
8.399999999999969338e-07,2.300000000000000266e+00,5.012468632523040970e-08
8.449999999999968860e-07,2.300000000000000266e+00,5.012469582955683699e-08
8.499999999999968381e-07,2.300000000000000266e+00,5.012470851558923962e-08
8.549999999999967902e-07,2.300000000000000266e+00,5.012472324117672494e-08
8.599999999999967424e-07,2.300000000000000266e+00,5.012473486664049118e-08
8.649999999999966945e-07,2.300000000000000266e+00,5.012474359593604660e-08
8.699999999999966466e-07,2.300000000000000266e+00,5.012476423623323205e-08
8.749999999999965987e-07,2.300000000000000266e+00,5.012478018555381993e-08
8.799999999999965509e-07,2.300000000000000266e+00,5.012479095440449775e-08
8.849999999999965030e-07,2.300000000000000266e+00,5.012480408913901857e-08
8.899999999999964551e-07,2.300000000000000266e+00,5.012480955514650124e-08
8.949999999999964073e-07,2.300000000000000266e+00,5.012481232894124165e-08
8.999999999999963594e-07,2.300000000000000266e+00,5.012481171707455802e-08
9.049999999999963115e-07,2.300000000000000266e+00,5.012480527208038420e-08
9.099999999999962636e-07,2.300000000000000266e+00,5.012480592473783199e-08
9.149999999999962158e-07,2.300000000000000266e+00,5.012481147232750473e-08
9.199999999999961679e-07,2.300000000000000266e+00,5.012482199643157925e-08
9.249999999999961200e-07,2.300000000000000266e+00,5.012484084192037795e-08
9.299999999999960722e-07,2.300000000000000266e+00,5.012485858604947169e-08
9.349999999999960243e-07,2.300000000000000266e+00,5.012486242041291466e-08
9.399999999999959764e-07,2.300000000000000266e+00,5.012485919791575165e-08
9.449999999999959285e-07,2.300000000000000266e+00,5.012485805576475314e-08
9.499999999999958807e-07,2.300000000000000266e+00,5.012486319544344243e-08
9.549999999999959387e-07,2.300000000000000266e+00,5.012486813116663006e-08
9.599999999999958908e-07,2.300000000000000266e+00,5.012486927331739034e-08
9.649999999999958429e-07,2.300000000000000266e+00,5.012487808419520201e-08
9.699999999999957951e-07,2.300000000000000266e+00,5.012489619544419741e-08
9.749999999999957472e-07,2.300000000000000266e+00,5.012490043771872310e-08
9.799999999999956993e-07,2.300000000000000266e+00,5.012489546120422205e-08
9.849999999999956514e-07,2.300000000000000266e+00,5.012488713981936553e-08
9.899999999999956036e-07,2.300000000000000266e+00,5.012489264661794323e-08
9.949999999999955557e-07,2.300000000000000266e+00,5.012491928320715783e-08
9.999999999999955078e-07,2.300000000000000266e+00,5.012493723129186572e-08
1.004999999999995460e-06,2.300000000000000266e+00,5.012494286046382780e-08
1.009999999999995412e-06,2.300000000000000266e+00,5.012494591979632611e-08
1.014999999999995364e-06,2.300000000000000266e+00,5.012494751064921121e-08
1.019999999999995316e-06,2.300000000000000266e+00,5.012495367010546831e-08
1.024999999999995268e-06,2.300000000000000266e+00,5.012496256256557593e-08
1.029999999999995221e-06,2.300000000000000266e+00,5.012496806936423966e-08
1.034999999999995173e-06,2.300000000000000266e+00,5.012497508543364473e-08
1.039999999999995125e-06,2.300000000000000266e+00,5.012497957245475388e-08
1.044999999999995077e-06,2.300000000000000266e+00,5.012497014971025858e-08
1.049999999999995029e-06,2.300000000000000266e+00,5.012496835490168654e-08
1.054999999999994981e-06,2.300000000000000266e+00,5.012497581967320981e-08
1.059999999999994933e-06,2.300000000000000266e+00,5.012497692103294123e-08
1.064999999999994885e-06,2.300000000000000266e+00,5.012498516083536283e-08
1.069999999999994838e-06,2.300000000000000266e+00,5.012500106936492847e-08
1.074999999999994790e-06,2.300000000000000266e+00,5.012500739198568483e-08
1.079999999999994742e-06,2.300000000000000266e+00,5.012500722882124513e-08
1.084999999999994694e-06,2.300000000000000266e+00,5.012501501992154854e-08
1.089999999999994646e-06,2.300000000000000266e+00,5.012502256627530820e-08
1.094999999999994598e-06,2.300000000000000266e+00,5.012502721646085705e-08
1.099999999999994550e-06,2.300000000000000266e+00,5.012502321893288173e-08
1.104999999999994503e-06,2.300000000000000266e+00,5.012502122016886098e-08
1.109999999999994455e-06,2.300000000000000266e+00,5.012502782832726936e-08
1.114999999999994407e-06,2.300000000000000266e+00,5.012503920904459773e-08
1.119999999999994359e-06,2.300000000000000266e+00,5.012504557245644913e-08
1.124999999999994311e-06,2.300000000000000266e+00,5.012504157492848043e-08
1.129999999999994263e-06,2.300000000000000266e+00,5.012504545008304491e-08
1.134999999999994215e-06,2.300000000000000266e+00,5.012505727950247823e-08
1.139999999999994167e-06,2.300000000000000266e+00,5.012506686541136692e-08
1.144999999999994120e-06,2.300000000000000266e+00,5.012506914971306615e-08
1.149999999999994072e-06,2.300000000000000266e+00,5.012506401003425776e-08
1.154999999999994024e-06,2.300000000000000266e+00,5.012505907431095101e-08
1.159999999999993976e-06,2.300000000000000266e+00,5.012505205824144668e-08
1.164999999999993928e-06,2.300000000000000266e+00,5.012503141794402962e-08
1.169999999999993880e-06,2.300000000000000266e+00,5.012502354526132438e-08
1.174999999999993832e-06,2.300000000000000266e+00,5.012503133636167411e-08
1.179999999999993784e-06,2.300000000000000266e+00,5.012503080607739232e-08
1.184999999999993737e-06,2.300000000000000266e+00,5.012503011262861788e-08
1.189999999999993689e-06,2.300000000000000266e+00,5.012503480360525514e-08
1.194999999999993641e-06,2.300000000000000266e+00,5.012504899890859102e-08
1.199999999999993593e-06,2.300000000000000266e+00,5.012506339816746163e-08
1.204999999999993545e-06,2.300000000000000266e+00,5.012506417319842614e-08
1.209999999999993497e-06,2.300000000000000266e+00,5.012505935984843098e-08
1.214999999999993449e-06,2.300000000000000266e+00,5.012506160335897562e-08
1.219999999999993401e-06,2.300000000000000266e+00,5.012506376528735005e-08
1.224999999999993354e-06,2.300000000000000266e+00,5.012506184810557893e-08
1.229999999999993306e-06,2.300000000000000266e+00,5.012505878877294165e-08
1.234999999999993258e-06,2.300000000000000266e+00,5.012505426096065806e-08
1.239999999999993210e-06,2.300000000000000266e+00,5.012505944143051517e-08
1.244999999999993162e-06,2.300000000000000266e+00,5.012506127703010283e-08
1.249999999999993114e-06,2.300000000000000266e+00,5.012505438333394317e-08
1.254999999999993066e-06,2.300000000000000266e+00,5.012504520533605779e-08
1.259999999999993018e-06,2.300000000000000266e+00,5.012503823005764849e-08
1.264999999999992971e-06,2.300000000000000266e+00,5.012502623747375561e-08
1.269999999999992923e-06,2.300000000000000266e+00,5.012502444266521666e-08
1.274999999999992875e-06,2.300000000000000266e+00,5.012503851559520787e-08
1.279999999999992827e-06,2.300000000000000266e+00,5.012504145255455342e-08
1.284999999999992779e-06,2.300000000000000266e+00,5.012503692474226322e-08
1.289999999999992731e-06,2.300000000000000266e+00,5.012504504217140633e-08
1.294999999999992683e-06,2.300000000000000266e+00,5.012505976775909017e-08
1.299999999999992636e-06,2.300000000000000266e+00,5.012507139322306155e-08
1.304999999999992588e-06,2.300000000000000266e+00,5.012507131164087810e-08
1.309999999999992540e-06,2.300000000000000266e+00,5.012507677764844679e-08
1.314999999999992492e-06,2.300000000000000266e+00,5.012509109532508101e-08
1.319999999999992444e-06,2.300000000000000266e+00,5.012509713240817873e-08
1.324999999999992396e-06,2.300000000000000266e+00,5.012509550076411919e-08
1.329999999999992348e-06,2.300000000000000266e+00,5.012508950447217606e-08
1.334999999999992300e-06,2.300000000000000266e+00,5.012507869483023776e-08
1.339999999999992253e-06,2.300000000000000266e+00,5.012507453413782935e-08
1.344999999999992205e-06,2.300000000000000266e+00,5.012508673067717756e-08
1.349999999999992157e-06,2.300000000000000266e+00,5.012509672449712249e-08
1.354999999999992109e-06,2.300000000000000266e+00,5.012509358358232822e-08
1.359999999999992061e-06,2.300000000000000266e+00,5.012508644513951893e-08
1.364999999999992013e-06,2.300000000000000266e+00,5.012508077517638902e-08
1.369999999999991965e-06,2.300000000000000266e+00,5.012508962684539499e-08
1.374999999999991917e-06,2.300000000000000266e+00,5.012510096677165480e-08
1.379999999999991870e-06,2.300000000000000266e+00,5.012509721399036219e-08
1.384999999999991822e-06,2.300000000000000266e+00,5.012508730175265366e-08
1.389999999999991774e-06,2.300000000000000266e+00,5.012508297789586510e-08
1.394999999999991726e-06,2.300000000000000266e+00,5.012508314106025848e-08
1.399999999999991678e-06,2.300000000000000266e+00,5.012508709779711892e-08
1.404999999999991630e-06,2.300000000000000266e+00,5.012508558852637096e-08
1.409999999999991582e-06,2.300000000000000266e+00,5.012508224365602210e-08
1.414999999999991534e-06,2.300000000000000266e+00,5.012508065280305759e-08
1.419999999999991487e-06,2.300000000000000266e+00,5.012508036726534602e-08
1.424999999999991439e-06,2.300000000000000266e+00,5.012507669606621039e-08
1.429999999999991391e-06,2.300000000000000266e+00,5.012506939445900772e-08
1.434999999999991343e-06,2.300000000000000266e+00,5.012505756503952807e-08
1.439999999999991295e-06,2.300000000000000266e+00,5.012505311880941470e-08
1.444999999999991247e-06,2.300000000000000266e+00,5.012505870719030820e-08
1.449999999999991199e-06,2.300000000000000266e+00,5.012505878877253136e-08
1.454999999999991151e-06,2.300000000000000266e+00,5.012505058976109230e-08
1.459999999999991104e-06,2.300000000000000266e+00,5.012504920286356989e-08
1.464999999999991056e-06,2.300000000000000266e+00,5.012505564785759813e-08
1.469999999999991008e-06,2.300000000000000266e+00,5.012506233759826938e-08
1.474999999999990960e-06,2.300000000000000266e+00,5.012506992474315716e-08
1.479999999999990912e-06,2.300000000000000266e+00,5.012507734872365157e-08
1.484999999999990864e-06,2.300000000000000266e+00,5.012508155020712854e-08
1.489999999999990816e-06,2.300000000000000266e+00,5.012507946986094419e-08
1.494999999999990769e-06,2.300000000000000266e+00,5.012507685923041187e-08
1.499999999999990721e-06,2.300000000000000266e+00,5.012508289631341695e-08
1.504999999999990673e-06,2.300000000000000266e+00,5.012509427703077841e-08
1.509999999999990625e-06,2.300000000000000266e+00,5.012510064044265628e-08
1.514999999999990577e-06,2.300000000000000266e+00,5.012509517443506773e-08
1.519999999999990529e-06,2.300000000000000266e+00,5.012509040187614113e-08
1.524999999999990481e-06,2.300000000000000266e+00,5.012508734254351047e-08
1.529999999999990433e-06,2.300000000000000266e+00,5.012508795441003528e-08
1.534999999999990386e-06,2.300000000000000266e+00,5.012509293092442383e-08
1.539999999999990338e-06,2.300000000000000266e+00,5.012509684687018261e-08
1.544999999999990290e-06,2.300000000000000266e+00,5.012510064044262981e-08
1.549999999999990242e-06,2.300000000000000266e+00,5.012509664291470081e-08
1.554999999999990194e-06,2.300000000000000266e+00,5.012509023871174775e-08
1.559999999999990146e-06,2.300000000000000266e+00,5.012509072820493451e-08
1.564999999999990098e-06,2.300000000000000266e+00,5.012509378753755856e-08
1.569999999999990050e-06,2.300000000000000266e+00,5.012509390991088999e-08
1.574999999999990003e-06,2.300000000000000266e+00,5.012509876405196696e-08
1.579999999999989955e-06,2.300000000000000266e+00,5.012510149705579101e-08
1.584999999999989907e-06,2.300000000000000266e+00,5.012509150323593873e-08
1.589999999999989859e-06,2.300000000000000266e+00,5.012508530298845424e-08
1.594999999999989811e-06,2.300000000000000266e+00,5.012508591485495920e-08
1.599999999999989763e-06,2.300000000000000266e+00,5.012508795441005513e-08
1.604999999999989715e-06,2.300000000000000266e+00,5.012509072820496760e-08
1.609999999999989667e-06,2.300000000000000266e+00,5.012509305329776849e-08
1.614999999999989620e-06,2.300000000000000266e+00,5.012509142165371557e-08
1.619999999999989572e-06,2.300000000000000266e+00,5.012509056504057422e-08
1.624999999999989524e-06,2.300000000000000266e+00,5.012509864167865538e-08
1.629999999999989476e-06,2.300000000000000266e+00,5.012510178259351582e-08
1.634999999999989428e-06,2.300000000000000266e+00,5.012509517443507435e-08
1.639999999999989380e-06,2.300000000000000266e+00,5.012508746491685513e-08
1.644999999999989332e-06,2.300000000000000266e+00,5.012507959223423592e-08
1.649999999999989284e-06,2.300000000000000266e+00,5.012507216825374813e-08
1.654999999999989237e-06,2.300000000000000266e+00,5.012506429557112230e-08
1.659999999999989189e-06,2.300000000000000266e+00,5.012506347974906937e-08
1.664999999999989141e-06,2.300000000000000266e+00,5.012507433018207624e-08
1.669999999999989093e-06,2.300000000000000266e+00,5.012507979618973757e-08
1.674999999999989045e-06,2.300000000000000266e+00,5.012508550694394927e-08
1.679999999999988997e-06,2.300000000000000266e+00,5.012509631658586110e-08
1.684999999999988949e-06,2.300000000000000266e+00,5.012509900879859674e-08
1.689999999999988902e-06,2.300000000000000266e+00,5.012509284934226684e-08
1.694999999999988854e-06,2.300000000000000266e+00,5.012509276776002383e-08
1.699999999999988806e-06,2.300000000000000266e+00,5.012510096677144304e-08
1.704999999999988758e-06,2.300000000000000266e+00,5.012510529062825806e-08
1.709999999999988710e-06,2.300000000000000266e+00,5.012510219050455883e-08
1.714999999999988662e-06,2.300000000000000266e+00,5.012509048345840400e-08
1.719999999999988614e-06,2.300000000000000266e+00,5.012508501745076251e-08
1.724999999999988566e-06,2.300000000000000266e+00,5.012508885181428490e-08
1.729999999999988519e-06,2.300000000000000266e+00,5.012508909656092129e-08
1.734999999999988471e-06,2.300000000000000266e+00,5.012508632276602206e-08
1.739999999999988423e-06,2.300000000000000266e+00,5.012508693463254025e-08
1.744999999999988375e-06,2.300000000000000266e+00,5.012509191114692880e-08
1.749999999999988327e-06,2.300000000000000266e+00,5.012509509285287766e-08
1.754999999999988279e-06,2.300000000000000266e+00,5.012508685305037003e-08
1.759999999999988231e-06,2.300000000000000266e+00,5.012507388148004407e-08
1.764999999999988183e-06,2.300000000000000266e+00,5.012507384068889609e-08
1.769999999999988136e-06,2.300000000000000266e+00,5.012507600261729699e-08
1.774999999999988088e-06,2.300000000000000266e+00,5.012507481967538873e-08
1.779999999999988040e-06,2.300000000000000266e+00,5.012507351436011595e-08
1.784999999999987992e-06,2.300000000000000266e+00,5.012507249458257460e-08
1.789999999999987944e-06,2.300000000000000266e+00,5.012507220904484317e-08
1.794999999999987896e-06,2.300000000000000266e+00,5.012506927208554394e-08
1.799999999999987848e-06,2.300000000000000266e+00,5.012507180113382663e-08
1.804999999999987800e-06,2.300000000000000266e+00,5.012507910274101607e-08
1.809999999999987753e-06,2.300000000000000266e+00,5.012508799520115678e-08
1.814999999999987705e-06,2.300000000000000266e+00,5.012509937591849839e-08
1.819999999999987657e-06,2.300000000000000266e+00,5.012510427085071671e-08
1.824999999999987609e-06,2.300000000000000266e+00,5.012510337344649356e-08
1.829999999999987561e-06,2.300000000000000266e+00,5.012509472573295616e-08
1.834999999999987513e-06,2.300000000000000266e+00,5.012508644513932702e-08
1.839999999999987465e-06,2.300000000000000266e+00,5.012508738333463859e-08
1.844999999999987417e-06,2.300000000000000266e+00,5.012508779124569484e-08
1.849999999999987370e-06,2.300000000000000266e+00,5.012508310026903110e-08
1.854999999999987322e-06,2.300000000000000266e+00,5.012506817072583898e-08
1.859999999999987274e-06,2.300000000000000266e+00,5.012505862560801887e-08
1.864999999999987226e-06,2.300000000000000266e+00,5.012506131782070156e-08
1.869999999999987178e-06,2.300000000000000266e+00,5.012506890496561582e-08
1.874999999999987130e-06,2.300000000000000266e+00,5.012506751806819267e-08
1.879999999999987082e-06,2.300000000000000266e+00,5.012506021646100323e-08
1.884999999999987035e-06,2.300000000000000266e+00,5.012504912128134011e-08
1.889999999999986987e-06,2.300000000000000266e+00,5.012505303722703934e-08
1.894999999999986939e-06,2.300000000000000266e+00,5.012506543772189582e-08
1.899999999999986891e-06,2.300000000000000266e+00,5.012506621275288680e-08
1.904999999999986843e-06,2.300000000000000266e+00,5.012506727332147687e-08
1.909999999999986795e-06,2.300000000000000266e+00,5.012507326961338691e-08
1.914999999999986747e-06,2.300000000000000266e+00,5.012507967381635982e-08
1.919999999999986699e-06,2.300000000000000266e+00,5.012508505824177152e-08
1.924999999999986652e-06,2.300000000000000266e+00,5.012508795440998895e-08
1.929999999999986604e-06,2.300000000000000266e+00,5.012508852548540549e-08
1.934999999999986556e-06,2.300000000000000266e+00,5.012508852548539888e-08
1.939999999999986508e-06,2.300000000000000266e+00,5.012508338580662356e-08
1.944999999999986460e-06,2.300000000000000266e+00,5.012507845008333667e-08
1.949999999999986412e-06,2.300000000000000266e+00,5.012508244761126567e-08
1.954999999999986364e-06,2.300000000000000266e+00,5.012508591485490626e-08
1.959999999999986316e-06,2.300000000000000266e+00,5.012508501745067649e-08
1.964999999999986269e-06,2.300000000000000266e+00,5.012508297789557394e-08
1.969999999999986221e-06,2.300000000000000266e+00,5.012507506442187292e-08
1.974999999999986173e-06,2.300000000000000266e+00,5.012506927208543144e-08
1.979999999999986125e-06,2.300000000000000266e+00,5.012507106689389760e-08
1.984999999999986077e-06,2.300000000000000266e+00,5.012507441176423984e-08
1.989999999999986029e-06,2.300000000000000266e+00,5.012507747109686389e-08
1.994999999999985981e-06,2.300000000000000266e+00,5.012500261544527325e-08
1.999999999999985933e-06,2.300000000000000266e+00,5.012473898879104760e-08
2.004999999999985886e-06,2.499999999999439115e+00,3.111038641648361178e-03
2.009999999999985838e-06,2.699999999999437073e+00,-1.599734866809622135e-03
2.014999999999985790e-06,2.700000000000000178e+00,-3.582691540673609010e-02
2.019999999999985742e-06,2.700000000000000178e+00,-7.190904674064373114e-02
2.024999999999985694e-06,2.700000000000000178e+00,-1.025475013411166481e-01
2.029999999999985646e-06,2.700000000000000178e+00,-1.263330258819234109e-01
2.034999999999985598e-06,2.700000000000000178e+00,-1.437189294911295490e-01
2.039999999999985550e-06,2.700000000000000178e+00,-1.556492076693413995e-01
2.044999999999985503e-06,2.700000000000000178e+00,-1.631489111031420858e-01
2.049999999999985455e-06,2.700000000000000178e+00,-1.671453433800268173e-01
2.054999999999985407e-06,2.700000000000000178e+00,-1.684013424390298219e-01
2.059999999999985359e-06,2.700000000000000178e+00,-1.674641413642204424e-01
2.064999999999985311e-06,2.700000000000000178e+00,-1.643948083443437236e-01
2.069999999999985263e-06,2.700000000000000178e+00,-1.579644720392357760e-01
2.074999999999985215e-06,2.700000000000000178e+00,-1.438984629368037227e-01
2.079999999999985168e-06,2.700000000000000178e+00,-1.123950244197814419e-01
2.084999999999985120e-06,2.700000000000000178e+00,-4.910736342878280897e-02
2.089999999999985072e-06,2.700000000000000178e+00,5.529125710084374645e-02
2.094999999999985024e-06,2.700000000000000178e+00,1.952091466213369542e-01
2.099999999999984976e-06,2.700000000000000178e+00,3.553526317585657956e-01
2.104999999999984928e-06,2.700000000000000178e+00,5.234519551311189733e-01
2.109999999999984880e-06,2.700000000000000178e+00,6.939129785121080918e-01
2.114999999999984832e-06,2.700000000000000178e+00,8.647836913765761802e-01
2.119999999999984785e-06,2.700000000000000178e+00,1.035194294068104259e+00
