time,v(v_in),v(out),v(c1),v(c2)
1.769151068937919015e-03,5.144617780340836610e-01,7.157678001363144249e-10,5.000015413129169417e+00,3.137322074610269684e+00
1.770151068937918931e-03,5.160094223397968527e-01,1.335067161931450396e-07,5.000014961391215706e+00,3.137323692341341008e+00
1.771151068937918847e-03,5.176353911963800236e-01,4.176391323993713172e-09,5.000016936024880287e+00,3.137326212047149898e+00
1.772151068937918763e-03,5.193396204133668981e-01,1.301018584965284608e-07,5.000016545509530452e+00,3.137327834317896080e+00
1.773151068937918679e-03,5.211220427107055020e-01,7.454318802636920261e-09,5.000018458924177622e+00,3.137330349067860347e+00
1.774151068937918595e-03,5.229825877214167029e-01,1.268724597522913031e-07,5.000018126394372153e+00,3.137331975879901425e+00
1.775151068937918511e-03,5.249211819943684354e-01,1.055722811491832122e-08,5.000019981585936080e+00,3.137334485664371453e+00
1.776151068937918426e-03,5.269377489971789341e-01,1.238085669990430493e-07,5.000019703923042513e+00,3.137336116964119181e+00
1.777151068937918342e-03,5.290322091192349863e-01,1.349437495096677182e-08,5.000021503721590932e+00,3.137338621772295610e+00
1.778151068937918258e-03,5.312044796748367492e-01,1.209025214761665761e-07,5.000021277999843861e+00,3.137340257605905514e+00
1.779151068937918174e-03,5.334544749064638047e-01,1.627775347025124113e-08,5.000023025197576132e+00,3.137342757437603158e+00
1.780151068937918090e-03,5.357821059881562320e-01,1.181446030395201545e-07,5.000022848652167617e+00,3.137344397743728752e+00
1.781151068937918006e-03,5.381872810290244669e-01,1.891054344518705683e-08,5.000024545736700965e+00,3.137346892606707183e+00
1.782151068937917922e-03,5.406699050768761783e-01,1.155274480557069052e-07,5.000024415684633183e+00,3.137348537313613406e+00
1.783151068937917838e-03,5.432298801219650475e-01,2.140422400719941234e-08,5.000026065120157348e+00,3.137351027235326661e+00
1.784151068937917754e-03,5.458671051008596731e-01,1.130420306067186791e-07,5.000025979025083167e+00,3.137352676420958719e+00
1.785151068937917669e-03,5.485814759004332686e-01,2.376646573135099597e-08,5.000027583135343789e+00,3.137355161357965549e+00
1.786151068937917585e-03,5.513728853619748183e-01,1.106838384352271359e-07,5.000027538664656213e+00,3.137356814919409764e+00
1.787151068937917501e-03,5.542412232854179166e-01,2.600168196143058772e-08,5.000029099619381689e+00,3.137359294969422230e+00
1.788151068937917417e-03,5.571863764336923985e-01,1.084417487914312809e-07,5.000029094398088070e+00,3.137360952880261955e+00
1.789151068937917333e-03,5.602082285371963177e-01,2.811920006798674822e-08,5.000030614266157691e+00,3.137363428076063165e+00
1.790151068937917249e-03,5.633066602983820559e-01,1.063151489960902619e-07,5.000030646233635245e+00,3.137365090278731561e+00
1.791151068937917165e-03,5.664815493964689974e-01,3.012019882256486331e-08,5.000032126917638209e+00,3.137367560582279946e+00
1.792151068937917081e-03,5.697327704922718894e-01,1.042957908562944077e-07,5.000032193984544016e+00,3.137369227148682160e+00
1.793151068937916997e-03,5.730601952331486615e-01,3.201548491262877473e-08,5.000033637386429142e+00,3.137371692592648031e+00
1.794151068937916912e-03,5.764636922580685940e-01,1.023758878044539014e-07,5.000033737582968207e+00,3.137373363439538210e+00
1.795151068937916828e-03,5.799431272027961715e-01,3.380988234315816521e-08,5.000035145454742924e+00,3.137375824085893772e+00
1.796151068937916744e-03,5.834983627051979482e-01,1.005505202625176564e-07,5.000035276906820592e+00,3.137377499212306464e+00
1.797151068937916660e-03,5.871292584106635459e-01,3.550816944237494784e-08,5.000036650903197710e+00,3.137379955086601946e+00
1.798151068937916576e-03,5.908356709776478866e-01,9.881745420842064560e-08,5.000036811901759748e+00,3.137381634459695867e+00
1.799151068937916492e-03,5.946174540833280009e-01,3.711276910419279361e-08,5.000038153559481557e+00,3.137384085633808883e+00
1.800151068937916408e-03,5.984744584293844039e-01,9.717007866743969569e-08,5.000038342394514501e+00,3.137385769263616897e+00
1.801151068937916324e-03,6.024065317478897175e-01,3.863182258930452602e-08,5.000039653233339543e+00,3.137388215724757679e+00
1.802151068937916240e-03,6.064135188073203064e-01,9.560242387539240165e-08,5.000039868289976930e+00,3.137389903546493830e+00
1.803151068937916155e-03,6.104952614186889281e-01,4.006999869575189027e-08,5.000041149738543744e+00,3.137392345408588135e+00
1.804151068937916071e-03,6.146515984417852962e-01,9.411158557541272748e-08,5.000041389520455404e+00,3.137394037450787376e+00
1.805151068937915987e-03,6.188823657915425436e-01,4.142813546224792746e-08,5.000042642857921216e+00,3.137396474725431261e+00
1.806151068937915903e-03,6.231873964445093783e-01,9.269340688058932078e-08,5.000042905890697220e+00,3.137398170986246182e+00
1.807151068937915819e-03,6.275665204454463630e-01,4.271288009378112699e-08,5.000044132397525765e+00,3.137400603760308382e+00
1.808151068937915735e-03,6.320195649140367689e-01,9.134420490296848787e-08,5.000044417323897150e+00,3.137402304177283607e+00
1.809151068937915651e-03,6.365463540517080077e-01,4.392652024292505835e-08,5.000045618172555884e+00,3.137404732521533290e+00
1.810151068937915567e-03,6.411467091485802960e-01,9.006221240736543879e-08,5.000045923732998610e+00,3.137406437121824876e+00
1.811151068937915483e-03,6.458204485905072456e-01,4.507181112819498640e-08,5.000047100037079417e+00,3.137408861077500610e+00
1.812151068937915398e-03,6.505673878662601162e-01,8.884020658225264453e-08,5.000047424916949979e+00,3.137410569881074807e+00
1.813151068937915314e-03,6.553873395748042174e-01,4.615624468375030497e-08,5.000048577787188364e+00,3.137412989606624514e+00
1.814151068937915230e-03,6.602801134326976573e-01,8.767591246882475117e-08,5.000048920823643606e+00,3.137414702566316382e+00
1.815151068937915146e-03,6.652455162816091061e-01,4.717972741285586116e-08,5.000050051236337723e+00,3.137417118031073038e+00
1.816151068937915062e-03,6.702833520959348146e-01,8.656761428905667757e-08,5.000050411311093512e+00,3.137418835182849364e+00
1.817151068937914978e-03,6.753934219905430858e-01,4.814473541827674457e-08,5.000051520191418852e+00,3.137421246572389411e+00
1.818151068937914894e-03,6.805755242286242179e-01,8.551121219378896748e-08,5.000051896198700163e+00,3.137422967973277466e+00
1.819151068937914810e-03,6.858294542296552443e-01,4.905845654798333440e-08,5.000052984525348521e+00,3.137425375257687055e+00
1.820151068937914726e-03,6.911550045774756956e-01,8.450340590502493798e-08,5.000053375464596606e+00,3.137427100896829746e+00
1.821151068937914641e-03,6.965519650284766051e-01,4.991832711460777876e-08,5.000054444009879973e+00,3.137429504299200644e+00
1.822151068937914557e-03,7.020201225199007578e-01,8.354393454972752837e-08,5.000054848910092886e+00,3.137431234143941872e+00
1.823151068937914473e-03,7.075592611782528518e-01,5.072860778882712709e-08,5.000055898482788308e+00,3.137433633741366634e+00
1.824151068937914389e-03,7.131691623278235692e-01,8.262786916749310734e-08,5.000056316383407307e+00,3.137435367914073847e+00
1.825151068937914305e-03,7.188496044993195611e-01,5.149408803508105336e-08,5.000057347774512273e+00,3.137437763743854635e+00
1.826151068937914221e-03,7.246003634386135595e-01,8.175346112446979318e-08,5.000057777807414894e+00,3.137439502186321061e+00
1.827151068937914137e-03,7.304212121155895243e-01,5.221388735369447636e-08,5.000058791688162252e+00,3.137441894509164886e+00
1.828151068937914053e-03,7.363119207331054739e-01,8.092099061375781430e-08,5.000059233050714091e+00,3.137443637331807089e+00
1.829151068937913968e-03,7.422722567360713342e-01,5.289063007233515267e-08,5.000060230099800940e+00,3.137446026152602485e+00
1.830151068937913884e-03,7.483019848206309277e-01,8.012393278197430683e-08,5.000060681914071381e+00,3.137447773343255530e+00
1.831151068937913800e-03,7.544008669434423275e-01,5.352937958031695707e-08,5.000061662790194816e+00,3.137450158840600523e+00
1.832151068937913716e-03,7.605686623310823347e-01,7.936325669074195779e-08,5.000062124341960512e+00,3.137451910523123999e+00
1.833151068937913632e-03,7.668051274895499869e-01,5.412947025136216102e-08,5.000063089638342007e+00,3.137454292812294820e+00
1.834151068937913548e-03,7.731100162138795362e-01,7.863531165098708451e-08,5.000063560161637000e+00,3.137456048963993993e+00
1.835151068937913464e-03,7.794830795978577864e-01,5.469333939329726727e-08,5.000064510428113174e+00,3.137458428272942079e+00
1.836151068937913380e-03,7.859240660438602255e-01,7.794075916752834238e-08,5.000064989267642090e+00,3.137460189030125246e+00
1.837151068937913296e-03,7.924327212727653169e-01,5.522173031707343283e-08,5.000065925029466563e+00,3.137462565427260319e+00
1.838151068937913211e-03,7.990087883340111219e-01,7.727544979006636475e-08,5.000066411479815898e+00,3.137464330911782451e+00
1.839151068937913127e-03,8.056520076157300814e-01,5.571868047617606999e-08,5.000067333258599866e+00,3.137466704581258536e+00
1.840151068937913043e-03,8.123621168549979288e-01,7.663815147096894637e-08,5.000067826691120487e+00,3.137468474786639927e+00
1.841151068937912959e-03,8.191388511481954016e-01,5.618400223319128986e-08,5.000068734938615478e+00,3.137470845939938968e+00
1.842151068937912875e-03,8.259819429614541075e-01,7.602804990354766377e-08,5.000069234745942559e+00,3.137472621020932717e+00
1.843151068937912791e-03,8.328911221412267363e-01,5.662032894147760273e-08,5.000070129925620499e+00,3.137474989815904891e+00
1.844151068937912707e-03,8.398661159249496411e-01,7.544309003598111741e-08,5.000070635529952234e+00,3.137476769869199433e+00
1.845151068937912623e-03,8.469066489518111140e-01,5.702910800628328578e-08,5.000071518073044174e+00,3.137479136520154643e+00
1.846151068937912539e-03,8.540124432736229121e-01,7.488070041982742441e-08,5.000072028885368169e+00,3.137480921623055252e+00
1.847151068937912454e-03,8.611832183657921469e-01,5.741063575417389967e-08,5.000072899151820849e+00,3.137483286377129144e+00
1.848151068937912370e-03,8.684186911383966478e-01,7.434387478388825576e-08,5.000073414714906406e+00,3.137485076698755204e+00
1.849151068937912286e-03,8.757185759473600228e-01,5.776324532683780178e-08,5.000074273019609272e+00,3.137487439680858525e+00
1.850151068937912202e-03,8.830825846057277495e-01,7.382951298592360973e-08,5.000074792806875834e+00,3.137489235449816061e+00
1.851151068937912118e-03,8.905104263950514021e-01,5.809436385944051468e-08,5.000075639586307297e+00,3.137491596948167150e+00
1.852151068937912034e-03,8.980018080768532585e-01,7.333131186568637286e-08,5.000076163040985122e+00,3.137493398197978234e+00
1.853151068937911950e-03,9.055564339042139199e-01,5.840413441663973848e-08,5.000076998608013135e+00,3.137495758442063298e+00
1.854151068937911866e-03,9.131740056334374245e-01,7.285270327455067374e-08,5.000077525305253623e+00,3.137497565360833018e+00
1.855151068937911782e-03,9.208542225358351541e-01,5.869026386126148536e-08,5.000078349927514765e+00,3.137499924650224870e+00
1.856151068937911697e-03,9.285967814095983375e-01,7.239525206915627796e-08,5.000078879484108896e+00,3.137501737464640339e+00
1.857151068937911613e-03,9.364013765917584831e-01,5.895282793030190384e-08,5.000079693420177662e+00,3.137504096068543635e+00
1.858151068937911529e-03,9.442676999702608320e-01,7.195390064137941406e-08,5.000080225348217056e+00,3.137505914969338505e+00
1.859151068937911445e-03,9.521954409961281840e-01,5.919843344513470078e-08,5.000081028933943905e+00,3.137508273103014833e+00
1.860151068937911361e-03,9.601842866957190914e-01,7.152685416108159458e-08,5.000081562822336068e+00,3.137510098321849572e+00
1.861151068937911277e-03,9.682339216830844197e-01,5.942406596692858239e-08,5.000082356253527927e+00,3.137512456349358825e+00
1.862151068937911193e-03,9.763440281724180547e-01,7.111737122440704264e-08,5.000082891766155946e+00,3.137514288065471391e+00
1.863151068937911109e-03,9.845142859906024224e-01,5.963017822725673854e-08,5.000083675273209849e+00,3.137516646352251914e+00
1.864151068937911025e-03,9.927443725898488225e-01,7.072189372914428989e-08,5.000084212007693374e+00,3.137518484853491163e+00
1.865151068937910940e-03,1.001033963060430132e+00,5.982000268945706181e-08,5.000084985830091533e+00,3.137520843660093650e+00
1.866151068937910856e-03,1.009382730143506768e+00,7.033846502081125235e-08,5.000085523404919741e+00,3.137522689223863903e+00
1.867151068937910772e-03,1.017790344244053902e+00,5.999454175361997485e-08,5.000086287756809966e+00,3.137525048922136239e+00
1.868151068937910688e-03,1.026256473443861061e+00,6.996757792133133797e-08,5.000086825841608018e+00,3.137526901886946717e+00
1.869151068937910604e-03,1.034780783514643199e+00,6.015107412410497534e-08,5.000087580846409807e+00,3.137529262899936278e+00
1.870151068937910520e-03,1.043362937931235246e+00,6.960969464336392904e-08,5.000088119105967621e+00,3.137531123491024587e+00
1.871151068937910436e-03,1.052002597884875712e+00,6.029513552888099134e-08,5.000088865025775320e+00,3.137533486198665234e+00
1.872151068937910352e-03,1.060699422296582872e+00,6.926203532607832606e-08,5.000089403152010448e+00,3.137535354781896046e+00
1.873151068937910268e-03,1.069453067830620441e+00,6.042259807372877393e-08,5.000090140070305722e+00,3.137537719640744349e+00
1.874151068937910183e-03,1.078263188908051173e+00,6.892703075285021105e-08,5.000090677781693138e+00,3.137539596611597759e+00
1.875151068937910099e-03,1.087129437720380620e+00,6.053679167447902582e-08,5.000091405890805696e+00,3.137541964074586520e+00
1.876151068937910015e-03,1.096051464243284590e+00,6.859993009108566452e-08,5.000091942844756332e+00,3.137543849790130235e+00
1.877151068937909931e-03,1.105028916250437643e+00,6.063839406739096363e-08,5.000092662264963295e+00,3.137546220285878373e+00
1.878151068937909847e-03,1.114061439327406644e+00,6.828271145442670491e-08,5.000093198201484235e+00,3.137548115178113939e+00
1.879151068937909763e-03,1.123148676885641351e+00,6.072797975356361871e-08,5.000093909081874344e+00,3.137550489257820097e+00
1.880151068937909679e-03,1.132290270176565805e+00,6.797461929455514412e-08,5.000094443745089379e+00,3.137552393783701543e+00
1.881151068937909595e-03,1.141485858305726797e+00,6.080320274604037196e-08,5.000095146140808744e+00,3.137554771957524746e+00
1.882151068937909510e-03,1.150735078247055565e+00,6.767587413296071670e-08,5.000095679264572546e+00,3.137556686582618326e+00
1.883151068937909426e-03,1.160037564857183678e+00,6.086815633455069364e-08,5.000096373330843669e+00,3.137559069502567244e+00
1.884151068937909342e-03,1.169392950889867944e+00,6.738419361042103171e-08,5.000096904663497099e+00,3.137560994703480599e+00
1.885151068937909258e-03,1.178800867010486808e+00,6.092245258260832565e-08,5.000097590492869060e+00,3.137563382946546131e+00
1.886151068937909174e-03,1.188260941810620919e+00,6.709921144303095660e-08,5.000098119780797212e+00,3.137565319295311461e+00
1.887151068937909090e-03,1.197772801822715394e+00,6.096598624568196619e-08,5.000098797446206333e+00,3.137567713463210506e+00
1.888151068937909006e-03,1.207336071534823807e+00,6.682173703770058940e-08,5.000099324470610007e+00,3.137569661625250639e+00
1.889151068937908922e-03,1.216950373405432773e+00,6.099848849494691895e-08,5.000099994032654926e+00,3.137572062431709163e+00
1.890151068937908838e-03,1.226615327878366690e+00,6.655114943643152512e-08,5.000100518568444841e+00,3.137574022964475073e+00
1.891151068937908753e-03,1.236330553397769538e+00,6.102265209105003134e-08,5.000101180143293078e+00,3.137576431166531510e+00
1.892151068937908669e-03,1.246095666423178372e+00,6.628447802596440533e-08,5.000101701933802545e+00,3.137578404757416894e+00
1.893151068937908585e-03,1.255910281444648557e+00,6.103817168605577024e-08,5.000102355569784329e+00,3.137580821079752003e+00
1.894151068937908501e-03,1.265774010997984700e+00,6.602522990796261539e-08,5.000102874465154557e+00,3.137582808468401652e+00
1.895151068937908417e-03,1.275686465680035964e+00,6.104334026494273604e-08,5.000103520205183116e+00,3.137585233791359673e+00
1.896151068937908333e-03,1.285647254164055786e+00,6.577067709939250707e-08,5.000104035964650251e+00,3.137587235792322460e+00
1.897151068937908249e-03,1.295655983215179274e+00,6.104172927165206347e-08,5.000104673898541741e+00,3.137589670959029853e+00
